"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At"
"spotify:track:5NQLTb0VkaefEHyXMPvtAr","Fat Boy","spotify:artist:1TlScGwN8MmIZ7kIYGjSZA","Blaze Foley","spotify:album:3nyszXBcbHA92HAB5NPsRL","Sittin' by the Road","spotify:artist:1TlScGwN8MmIZ7kIYGjSZA","Blaze Foley","2010-05-15","https://i.scdn.co/image/ab67616d0000b273cb57c16a53bc04cf85a41226","1","10","157960","https://p.scdn.co/mp3-preview/f5c343bff2f3f9ba74a80efddf1dc0ea2647fd96?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USZPL1020010","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:4HQkv4Xh9FR0QrocqFvGK9","Motivos","spotify:artist:4PPoI9LuYeFX8V674Z1R6l","Vicente Fernández","spotify:album:6S9uJJ8HUhvHrE42UIdaMH","Historia De Un Idolo Vol.II","spotify:artist:4PPoI9LuYeFX8V674Z1R6l","Vicente Fernández","2002-03-22","https://i.scdn.co/image/ab67616d0000b273c3c7cfbdb9c920ded3fd1933","1","4","194666","https://p.scdn.co/mp3-preview/87a90f2c5c7f09992cf22d94987e13199ee181f7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","38","MXF147800043","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:4XCGfHpGVq8xw800o5cwWs","Les Fleurs","spotify:artist:2i1IdHG5w0wiSmJGoqAGlj","Minnie Riperton","spotify:album:3FuJjgDLCnwRgnRLfjjGPV","Come To My Garden","spotify:artist:2i1IdHG5w0wiSmJGoqAGlj","Minnie Riperton","1970-11-01","https://i.scdn.co/image/ab67616d0000b273d85c957794c2a5b8b11de5f9","1","1","199293","https://p.scdn.co/mp3-preview/27af211879556d6d50bf586e850a3f110ce475e0?cid=9950ac751e34487dbbe027c4fd7f8e99","false","64","USCA20706796","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:2n8SclHzBxh7l7RjZusuyI","Summer Wind - Live At Radio City Music Hall, New York /1990","spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0","Frank Sinatra","spotify:album:5KJAudQzxTtP71B5S5XV0Q","New York","spotify:artist:1Mxqyy3pSjf8kZZL4QVxS0","Frank Sinatra","2009-11-03","https://i.scdn.co/image/ab67616d0000b273ff04890a90376396cab95181","4","13","189773","https://p.scdn.co/mp3-preview/b478bb89ab44abd3e0185ffc735307193faa9b43?cid=9950ac751e34487dbbe027c4fd7f8e99","false","16","USRH10903518","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:77GoToROOVIQZidN1naoOF","Thanksgiving","spotify:artist:0huGjMyP507tBCARyzSkrv","Cordae","spotify:album:6Pb7PMZtW0fuEM1lCGvCDu","The Lost Boy","spotify:artist:0huGjMyP507tBCARyzSkrv","Cordae","2019-07-26","https://i.scdn.co/image/ab67616d0000b273e6d6d392a66a7f9172fe57c8","1","5","198147","https://p.scdn.co/mp3-preview/7b6d1ee17862af2be60042ea3ebb7878ad66f396?cid=9950ac751e34487dbbe027c4fd7f8e99","true","46","USAT21903971","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:15BL8ku45JiAS9dSuAD2ap","Let's Go Crazy - Live In Syracuse, March 30, 1985 - 2022 Remaster","spotify:artist:5a2EaR3hamoenG9rDuVn8j","Prince","spotify:album:4Y8oukfqpJupRcCsHucO7J","Prince and The Revolution: Live (2022 Remaster)","spotify:artist:5a2EaR3hamoenG9rDuVn8j","Prince","2022-06-03","https://i.scdn.co/image/ab67616d0000b2739f16d228924ceea297b0d076","1","1","350778","https://p.scdn.co/mp3-preview/ce73b7d49a7f5610fb1454233b55dbd148d87013?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","USQX92200861","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:7sMBvZCSUl99bJLXZaLa0b","Smokin Out The Window","spotify:artist:0du5cEVh5yTK9QJze8zA0C, spotify:artist:3jK9MiCrA42lLAdMGUZpwa, spotify:artist:6PvvGcCY2XtUcSRld1Wilr","Bruno Mars, Anderson .Paak, Silk Sonic","spotify:album:2qLI9pIjubUQMlpdmid2sE","An Evening With Silk Sonic","spotify:artist:0du5cEVh5yTK9QJze8zA0C, spotify:artist:3jK9MiCrA42lLAdMGUZpwa, spotify:artist:6PvvGcCY2XtUcSRld1Wilr","Bruno Mars, Anderson .Paak, Silk Sonic","2021-11-11","https://i.scdn.co/image/ab67616d0000b273bd5010fd3868c08323bf6d41","1","5","197442","https://p.scdn.co/mp3-preview/03985ea0f5b53660c352773875ba5159533fe692?cid=9950ac751e34487dbbe027c4fd7f8e99","false","4","USAT22105952","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:0H8tZJtUNetF9sGyVuSWKv","Ramble on Rose (Live at RFK Stadium, Washington, DC, 6/10/73)","spotify:artist:4TMHGUX5WI7OOm53PqSDAT","Grateful Dead","spotify:album:4gpoaqWAAeYUIB3RNzWbLb","Ramble on Rose (Live at RFK Stadium, Washington, DC 6/10/73)","spotify:artist:4TMHGUX5WI7OOm53PqSDAT","Grateful Dead","2023-05-02","https://i.scdn.co/image/ab67616d0000b2733afde825371d64fe26f8f2b1","1","1","418888","https://p.scdn.co/mp3-preview/caf390d050a1c627e1400fa2fe1041654fdb4d14?cid=9950ac751e34487dbbe027c4fd7f8e99","false","29","USRH12205423","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:74hrm9x1vxIW7mSZgeyG7J","Full of Fire","spotify:artist:3dkbV4qihUeMsqN4vBGg93","Al Green","spotify:album:7xJMfmNxtoroW2hh9LOLMa","Full of Fire","spotify:artist:3dkbV4qihUeMsqN4vBGg93","Al Green","1976","https://i.scdn.co/image/ab67616d0000b2738088a7a39b5054ccca879cef","1","6","315000","https://p.scdn.co/mp3-preview/12796af870c840a10f85771ef25c76a5717ab304?cid=9950ac751e34487dbbe027c4fd7f8e99","false","40","US2HK1443117","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:7AU0zo4WShS29olDPT5DsN","Black Napkins","spotify:artist:6ra4GIOgCZQZMOaUECftGN","Frank Zappa","spotify:album:3rxfGp9OzH5jjEDX1nFqJc","Zoot Allures","spotify:artist:6ra4GIOgCZQZMOaUECftGN","Frank Zappa","1976-10-20","https://i.scdn.co/image/ab67616d0000b27341be8ba3a86f380b8e1d13e9","1","2","257146","https://p.scdn.co/mp3-preview/cdf9145d0b306d1e334299717f265ff7d684922b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","USZPE1200203","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:7yMiX7n9SBvadzox8T5jzT","Clint Eastwood","spotify:artist:3AA28KZvwAUcZuOKwyblJQ, spotify:artist:0YsLR3SQd5QTXAhGIGX7cl","Gorillaz, Del The Funky Homosapien","spotify:album:0YvYmLBFFwYxgI4U9KKgUm","Gorillaz","spotify:artist:3AA28KZvwAUcZuOKwyblJQ","Gorillaz","2001","https://i.scdn.co/image/ab67616d0000b273c73a7bb15f43bae86215934b","1","5","340920","https://p.scdn.co/mp3-preview/5273a4def05afe6a5c27c352241a684c403f5b6a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","75","GBAYE0001408","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:1D1T85tGQBtiQwXbTRYXXC","Water","spotify:artist:12TcsyqAd3lJUcZFJVogXZ","Caleb Belkin","spotify:album:1z2EULhFIYioLEV4K6DEHp","Discography","spotify:artist:12TcsyqAd3lJUcZFJVogXZ","Caleb Belkin","2017-07-16","https://i.scdn.co/image/ab67616d0000b273ba3f6e5624defa380f9a540a","1","10","118554","https://p.scdn.co/mp3-preview/af837a7f3514233693ec68fe1a32af19f052a7e2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","UST8K1765894","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:0KLq4a5LFOA904uLu9y3QZ","Saat Alfarah","spotify:artist:0nV4gg0Bp7hJOYCFFMVNzb, spotify:artist:6gA3mg8N7XGRwY1WwKcm8D","The Scorpions, Saif Abu Bakr","spotify:album:4FaQIkZ0xRuzQT74Z7vCQJ","Jazz, Jazz, Jazz (Habibi Funk 009)","spotify:artist:0nV4gg0Bp7hJOYCFFMVNzb, spotify:artist:6gA3mg8N7XGRwY1WwKcm8D","The Scorpions, Saif Abu Bakr","2018-11-09","https://i.scdn.co/image/ab67616d0000b27318f12a1d46f46fa9545fd278","1","3","286500","https://p.scdn.co/mp3-preview/ccffd636a005730af3256fe5315f91f07cca75fc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","32","DESY21400824","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:0XgpiStoxq1IJncYlPrvZ5","Runnin'","spotify:artist:7yk35uHNQclPXFGFoTU44w","The Pharcyde","spotify:album:05Qg48LlYGKYdeXrNGg00g","Labcabincalifornia (Deluxe Edition)","spotify:artist:7yk35uHNQclPXFGFoTU44w","The Pharcyde","1995-01-01","https://i.scdn.co/image/ab67616d0000b2738248914bbbcdcba2d154c8de","1","4","296266","https://p.scdn.co/mp3-preview/005197e440b81a9accd4e3f9d1cae350c6ec9e0d?cid=9950ac751e34487dbbe027c4fd7f8e99","true","69","USA370507659","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:3MhdH8PxqH1FuQp3HBptUI","I'm Still in Love with You (feat. Sasha)","spotify:artist:3Isy6kedDrgPYoTS1dazA9, spotify:artist:02QYcz7JjwzKiKGHg53rZY, spotify:artist:4RPAm27zZnyxkEEpdWmrd0, spotify:artist:110deyrdzDK0DIuHPeQgKL","Sean Paul, Sasha, Jeremy Harding, Murray Elias","spotify:album:3nAwSh2fcp3M8voQKZS2as","Dutty Rock","spotify:artist:3Isy6kedDrgPYoTS1dazA9","Sean Paul","2002-11-12","https://i.scdn.co/image/ab67616d0000b273df82ce803b2a84ce68e66e6d","1","10","273360","https://p.scdn.co/mp3-preview/19a7b9e6634ce035025df956d98933e6eca8b0c4?cid=9950ac751e34487dbbe027c4fd7f8e99","false","8","USAT20202578","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:5pgU5UDkBtkHKmpCCjjHYm","White Limestone Blues","spotify:artist:5mfMhhHDACKNJbXdrsbrm2","Sven Libaek","spotify:album:5GcNHStDjhkIMIgWv9nDYn","To Ride a White Horse (Original Motion Picture Soundtrack) [Remastered]","spotify:artist:5mfMhhHDACKNJbXdrsbrm2","Sven Libaek","2013-02-01","https://i.scdn.co/image/ab67616d0000b2735de7f1ed939e656b29384f2e","1","11","206000","https://p.scdn.co/mp3-preview/8adefd9f5d42b0575551926fccdb3dc97e356416?cid=9950ac751e34487dbbe027c4fd7f8e99","false","6","GBKTV0402453","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:64SIlhd3BaHCCMSfajXG7l","Grace","spotify:artist:3nnQpaTvKb5jCQabZefACI","Jeff Buckley","spotify:album:7yQtjAjhtNi76KRu05XWFS","Grace","spotify:artist:3nnQpaTvKb5jCQabZefACI","Jeff Buckley","1994","https://i.scdn.co/image/ab67616d0000b2736a760642a56847027428cb61","1","2","322040","https://p.scdn.co/mp3-preview/161cdef5aee52a1bfeacbaaa3af0adb5634ce474?cid=9950ac751e34487dbbe027c4fd7f8e99","false","70","USSM19400912","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:0qemIQjSxcKyf42VPfZnfa","Night Fever - From ""Saturday Night Fever"" Soundtrack","spotify:artist:1LZEQNv7sE11VDY3SdxQeN","Bee Gees","spotify:album:4vAhQeeWkSjVn0p5GAaLBx","How Can You Mend A Broken Heart","spotify:artist:1LZEQNv7sE11VDY3SdxQeN","Bee Gees","2020-12-11","https://i.scdn.co/image/ab67616d0000b273bdcea025a483b9642f17a9f8","1","16","212800","https://p.scdn.co/mp3-preview/56efe2b50be8c3e0f29a841ceada037e7d26f99d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","67","NLF057790035","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:2SNjUokqJifysK3qsjyK4F","Luv N' Haight - Single Version","spotify:artist:5m8H6zSadhu1j9Yi04VLqD","Sly & The Family Stone","spotify:album:29f2cOueckYE8Nc1pkJjrU","There's a Riot Goin' On","spotify:artist:5m8H6zSadhu1j9Yi04VLqD","Sly & The Family Stone","1971-11-01","https://i.scdn.co/image/ab67616d0000b273de0391ae05929bfe0e952f6b","1","1","242493","https://p.scdn.co/mp3-preview/bf658ec64677974d260abf36dbccd8ddda479619?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","USSM17100395","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:26Z1xP8PPdK5Ea0C3baUAM","I'm Sippin' Tea in Yo Hood","spotify:artist:3RCQWckDizsOt8beGXYLAt","DJ Dread","spotify:album:7agIQcQ08WC7M38cMbYvkY","One Life","spotify:artist:3RCQWckDizsOt8beGXYLAt","DJ Dread","2018-11-06","https://i.scdn.co/image/ab67616d0000b27394eed59b30288792f06f3447","1","5","174393","","true","0","QZ22B2019877","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:0eP2pneAuptU6TEhZ72Bv0","Mugre","spotify:artist:0BlLtP2oe5I3WwzknCOsLN","Los Ovnis","spotify:album:5T3jWaRMkb3m1eDcuP256x","Hippies","spotify:artist:0BlLtP2oe5I3WwzknCOsLN","Los Ovnis","1966-02-01","https://i.scdn.co/image/ab67616d0000b273c354198174cfcc74fc5fc2a4","1","1","150878","https://p.scdn.co/mp3-preview/d85dfba940921191046ca648733850df2442502c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","5","ushm22327270","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:5t0MkcpR3E24eNQcJN48WP","Presidential Rolex","spotify:artist:0RESbWvOMyua0yuyVrztJ5","Key Glock","spotify:album:49vCWZ0yKkRvfetjsYVLnx","Glockoma 2 (Deluxe)","spotify:artist:0RESbWvOMyua0yuyVrztJ5","Key Glock","2023-06-23","https://i.scdn.co/image/ab67616d0000b2739c6589cb7500fa8e6f343990","1","6","148706","https://p.scdn.co/mp3-preview/757fe21a985c0f93fc7f031fc856bce61ef6271c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","53","USUYG1494312","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:2nSKol7UyxwffI6jLYTuUd","Lil Scammer That Could (feat. Denzel Curry)","spotify:artist:0NcPKaSNIHAM2RfioH9vMT, spotify:artist:6fxyWrfmjcbj5d12gXeiNV","Guapdad 4000, Denzel Curry","spotify:album:7ks5r98qyspJvfoJtXgdj4","Lil Scammer That Could (feat. Denzel Curry)","spotify:artist:0NcPKaSNIHAM2RfioH9vMT, spotify:artist:6fxyWrfmjcbj5d12gXeiNV","Guapdad 4000, Denzel Curry","2020-06-26","https://i.scdn.co/image/ab67616d0000b2736998df2af8131d0c9337e969","1","1","186000","https://p.scdn.co/mp3-preview/944ffb3812a758ad7d8c2a058368edbbdd77db8c?cid=9950ac751e34487dbbe027c4fd7f8e99","true","0","ZZOPM2002538","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:1nOP6I6imJHFpkkn9xtdvU","Lil Tommy","spotify:artist:1ueFyDvrq8tCjAd6x8AVxD","Tom The Mail Man","spotify:album:3ip0HYUYRtwmSDxQxxEb1B","Lil Tommy","spotify:artist:1ueFyDvrq8tCjAd6x8AVxD","Tom The Mail Man","2018-12-29","https://i.scdn.co/image/ab67616d0000b273797d21c60e6dc7fc833e311d","1","1","189523","https://p.scdn.co/mp3-preview/cd33d7309708bd30b60da0996b6c98322e37f10a?cid=9950ac751e34487dbbe027c4fd7f8e99","true","24","TCAEA1843881","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:64UioB4Nmwgn2f4cbIpAkl","It's Still Rock and Roll to Me","spotify:artist:6zFYqv1mOsgBRQbae3JJ9e","Billy Joel","spotify:album:5sztejERqpktXEdemlUvU5","Glass Houses","spotify:artist:6zFYqv1mOsgBRQbae3JJ9e","Billy Joel","1980-03-12","https://i.scdn.co/image/ab67616d0000b27322d5199692d318c28d6c7d9b","1","4","176440","https://p.scdn.co/mp3-preview/27cc47b0bc14385f7bffd0dce8133b958cd9de37?cid=9950ac751e34487dbbe027c4fd7f8e99","false","75","USSM18000211","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:6zGFOp6rJZbYSp9DQO5AHY","Wot's...Uh the Deal","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","spotify:album:00BBpx0gG4KfQtxSJBPKUZ","Obscured by Clouds","spotify:artist:0k17h0D3J5VfsdmQ1iZtE9","Pink Floyd","1972-06-03","https://i.scdn.co/image/ab67616d0000b273e806fae51cd0fc57e59d52a3","1","5","309106","https://p.scdn.co/mp3-preview/7aa8ef5e2b2a3e28491df72426fea1586d2133d7?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","GBN9Y1100070","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:4krhkcFf3OqxHSS1QUIsmc","It Ain't Easy, It Ain't Easy (feat. Nyck Caution, Kirk Knight, CJ Fly & AKTHESAVIOR)","spotify:artist:1Nd1g8fezKoJ6DGauWbZIm, spotify:artist:2P5sC9cVZDToPxyomzF1UH, spotify:artist:1dqGS5sT6PE2wEvP1gROZC, spotify:artist:1ZyUXvaBXUsIZ3JD6jYGkt, spotify:artist:1nSpOxq3pcgomrfpXudQuq, spotify:artist:41yEdWozNYEzA2RfgYQHgr, spotify:artist:1RlBttuJAY33jcaL1TOlUw","Beast Coast, Joey Bada$$, Flatbush Zombies, Nyck Caution, Kirk Knight, CJ Fly, AKTHESAVIOR","spotify:album:1NPxBmG3k3UzybcaxxSVuB","Escape From New York","spotify:artist:1Nd1g8fezKoJ6DGauWbZIm, spotify:artist:2P5sC9cVZDToPxyomzF1UH, spotify:artist:1dqGS5sT6PE2wEvP1gROZC","Beast Coast, Joey Bada$$, Flatbush Zombies","2019-05-24","https://i.scdn.co/image/ab67616d0000b2738f14916deb5ec438bd130144","1","1","220960","","true","10","USSM11903525","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:1OxcIUqVmVYxT6427tbhDW","Fly Away","spotify:artist:5gznATMVO85ZcLTkE9ULU7","Lenny Kravitz","spotify:album:6MCNMOCRsh6nxs7PNzc0zN","5","spotify:artist:5gznATMVO85ZcLTkE9ULU7","Lenny Kravitz","1998-05-12","https://i.scdn.co/image/ab67616d0000b273f1157b7dcd21bae0c2c75d89","1","8","221332","https://p.scdn.co/mp3-preview/5e270afe066326be1f62e4701999df85ca4235af?cid=9950ac751e34487dbbe027c4fd7f8e99","false","79","USVI29800169","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:0lwHFB5OUlBeiXyaEOKJd6","007 (Shanty Town)","spotify:artist:4fmVPsGxjwP5ruiTEvIcOt","Desmond Dekker & The Aces","spotify:album:76noJaSuS2UFRm3QBU2hZl","007 Shanty Town","spotify:artist:4fmVPsGxjwP5ruiTEvIcOt","Desmond Dekker & The Aces","1967-01-01","https://i.scdn.co/image/ab67616d0000b273472ce7e27f74ecd8369da109","1","1","154293","https://p.scdn.co/mp3-preview/08ad5613e9263f75a086fb90057a3829b7e91f4b?cid=9950ac751e34487dbbe027c4fd7f8e99","false","56","GBAJE6600282","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:4BsLwvaJOTOHDNg7xMpvrL","Habit","spotify:artist:4iMO20EPodreIaEl8qW66y","Still Woozy","spotify:album:2vIIWsslRiFHiHPWFTsdaE","Habit","spotify:artist:4iMO20EPodreIaEl8qW66y","Still Woozy","2019-12-12","https://i.scdn.co/image/ab67616d0000b27388a4a43acf0d1901da9d2975","1","1","153871","https://p.scdn.co/mp3-preview/668c41aad0b9b8f0b615ad9f18355f16d3d47911?cid=9950ac751e34487dbbe027c4fd7f8e99","true","65","QZES81849699","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:3dVsUkabHea7AVFjm92gZ4","OUTERSPACE (feat. Baby Keem)","spotify:artist:4Gso3d4CscCijv0lmajZWs, spotify:artist:5SXuuuRpukkTvsLuUknva1","Don Toliver, Baby Keem","spotify:album:2WmJ5wp5wKBlIJE6FDAIBJ","Life of a DON","spotify:artist:4Gso3d4CscCijv0lmajZWs","Don Toliver","2021-10-08","https://i.scdn.co/image/ab67616d0000b273ab738b25b86bf02f0346c53d","1","12","226095","https://p.scdn.co/mp3-preview/0beace0580d6e6fd13c53971d3a0f6b964bf8bf3?cid=9950ac751e34487dbbe027c4fd7f8e99","true","59","USAT22106117","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:7rtcBPsHDLeYW9cHDrO0NB","Lotus 72 D - Fast Version","spotify:artist:18pOC3dikx4dLs5znHrZJZ","Zé Roberto","spotify:album:5WSJRs0TjAxxljSfLQZ2ai","Lotus 72 D","spotify:artist:18pOC3dikx4dLs5znHrZJZ","Zé Roberto","1973","https://i.scdn.co/image/ab67616d0000b2734b19530c400652a48799d17f","1","2","180490","https://p.scdn.co/mp3-preview/2b53dbcd44321ee1f6d798653a2ec79d3f91db4e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","62","GBCLQ1900191","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:3dzW0SoVNyJTWWJimX8stj","She's Not There","spotify:artist:2jgPkn6LuUazBoBk6vvjh5","The Zombies","spotify:album:1vWVHhniWzqyNC0UzDDGs4","Begin Here","spotify:artist:2jgPkn6LuUazBoBk6vvjh5","The Zombies","1965-03-01","https://i.scdn.co/image/ab67616d0000b273b7fbb999ab997e52cecd01f2","1","7","145293","https://p.scdn.co/mp3-preview/82a072e4817543d32985ecd881f479c1862f13c1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBCBS6432190","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:1K183dBxdhpZmT1qDdJcB4","Rock Me Baby","spotify:artist:4PI5IHRvANLL76O5gRmGKL","Blue Cheer","spotify:album:3dAjO3dyUP7edWoE1OeB7b","Vincebus Eruptum","spotify:artist:4PI5IHRvANLL76O5gRmGKL","Blue Cheer","1968-01-16","https://i.scdn.co/image/ab67616d0000b273170e8ad451922a19cd3720fa","1","2","262533","https://p.scdn.co/mp3-preview/5b45fd226f8de4d8d1c4fe8ee556b11aab7b8c7c?cid=9950ac751e34487dbbe027c4fd7f8e99","false","27","USAM10080049","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:3KPwt1LBpt1jVSHz8GXERo","Feel like Makin' Love - 2015 Remaster","spotify:artist:5AEG63ajney2BoDXi0Vb84","Bad Company","spotify:album:1LgPUiosPMevbB4NHxcNiO","Straight Shooter","spotify:artist:5AEG63ajney2BoDXi0Vb84","Bad Company","1975","https://i.scdn.co/image/ab67616d0000b2739baa3a2390773faeca065aa8","1","2","313840","https://p.scdn.co/mp3-preview/183d936e69143edcae0cd6f6213b6e4e9979e54f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","69","USAT21405193","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:2sIWKrYmpVuGltnb1pXxO1","Creative Control","spotify:artist:5XI6qfoZSiEYtmItjfEX1Q","O.C.","spotify:album:3dWdSxJ8IMoZIsp8DYASsy","Word...Life","spotify:artist:5XI6qfoZSiEYtmItjfEX1Q","O.C.","1994-05-24","https://i.scdn.co/image/ab67616d0000b273e79452d0690a42007921f10a","1","1","107483","https://p.scdn.co/mp3-preview/6284a77565fb94152826a514ef23ba8be1cfef73?cid=9950ac751e34487dbbe027c4fd7f8e99","true","44","USZXT0810092","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:5tBKlkwkliIP05FAMqx5MM","Bottom Of The Sea","spotify:artist:4y6J8jwRAwO4dssiSmN91R","Muddy Waters","spotify:album:0EPqCz0qUIjjdxU010PP2Q","After The Rain","spotify:artist:4y6J8jwRAwO4dssiSmN91R","Muddy Waters","1969-05-12","https://i.scdn.co/image/ab67616d0000b27359cf3ba543ea75546963d171","1","4","324386","https://p.scdn.co/mp3-preview/50b389a2c4754322cb0ec0192359cfe341032aed?cid=9950ac751e34487dbbe027c4fd7f8e99","false","28","USMC16917583","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:4JMRpe5sUhYjOlf0JE4BT8","A Feast of Friends","spotify:artist:1QB4oo4JbSRdxNyidIuD0W","Jim Morrison","spotify:album:7qj6lZyChZxDGAqzTArHHQ","An American Prayer","spotify:artist:22WZ7M8sxp5THdruNY3gXt","The Doors","1978","https://i.scdn.co/image/ab67616d0000b2735ff547366ddaa4cd104388b9","1","20","130573","https://p.scdn.co/mp3-preview/beaada180e836b016db32fe934a017cebf8dc99a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USEE10100418","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:2A7GGXmTlXuH9LOvBXgOX4","Champagne Supernova - Remastered","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","spotify:album:6tOe4eAF8xNhEkl9WyvsE4","(What's The Story) Morning Glory? (Deluxe Remastered Edition)","spotify:artist:2DaxqgrOhkeH0fpeiQq2f4","Oasis","1995","https://i.scdn.co/image/ab67616d0000b2737a4c8c59851c88f6794c3cbf","1","12","451320","https://p.scdn.co/mp3-preview/886106c5ce673159afcd121931892cc833f2c221?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","GBQCP1400118","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
"spotify:track:2X6qfjDzhKQA7UqhzyJrQP","Super Stupid","spotify:artist:450o9jw6AtiQlQkHCdH6Ru","Funkadelic","spotify:album:3ywVzrwMQ3Kq43N9zBdBQm","Maggot Brain","spotify:artist:450o9jw6AtiQlQkHCdH6Ru","Funkadelic","1971-07-12","https://i.scdn.co/image/ab67616d0000b27352573463beeda67fe242cab5","1","5","237141","https://p.scdn.co/mp3-preview/60773f92d2b83dd90509c858e5e79414c741af6f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","48","US25X0588951","spotify:user:22sdp7hcqje57feigouwzjgyq","2024-02-23T23:39:51Z"
